,Indicador,Departamento,Código Departamento,Año,Dato Numérico
1591,Cobertura neta en educación primaria,Valle del Cauca,76,2012,91.54558139534883
1592,Cobertura neta en educación primaria,Valle del Cauca,76,2013,89.75441860465116
1593,Cobertura neta en educación primaria,Valle del Cauca,76,2014,87.76860465116279
1594,Cobertura neta en educación primaria,Valle del Cauca,76,2015,84.77465116279069
1595,Cobertura neta en educación primaria,Valle del Cauca,76,2016,82.63813953488372
1596,Cobertura neta en educación primaria,Valle del Cauca,76,2017,79.43441860465116
1597,Cobertura neta en educación primaria,Valle del Cauca,76,2018,77.24837209302325
1598,Cobertura neta en educación primaria,Valle del Cauca,76,2019,72.42720930232558
1599,Cobertura neta en educación primaria,Valle del Cauca,76,2020,73.23255813953489
1600,Cobertura neta en educación primaria,Vaupés,97,2005,76.14500000000001
1601,Cobertura neta en educación primaria,Vaupés,97,2006,80.63
1602,Cobertura neta en educación primaria,Vaupés,97,2007,88.625
1603,Cobertura neta en educación primaria,Vaupés,97,2008,81.68
1604,Cobertura neta en educación primaria,Vaupés,97,2009,75.03999999999999
1605,Cobertura neta en educación primaria,Vaupés,97,2010,77.71000000000001
1606,Cobertura neta en educación primaria,Vaupés,97,2011,77.5275
1607,Cobertura neta en educación primaria,Vaupés,97,2012,74.725
1608,Cobertura neta en educación primaria,Vaupés,97,2013,73.615
1609,Cobertura neta en educación primaria,Vaupés,97,2014,75.515
1610,Cobertura neta en educación primaria,Vaupés,97,2015,80.7525
1611,Cobertura neta en educación primaria,Vaupés,97,2016,79.38
1612,Cobertura neta en educación primaria,Vaupés,97,2017,85.1625
1613,Cobertura neta en educación primaria,Vaupés,97,2018,83.6075
1614,Cobertura neta en educación primaria,Vaupés,97,2019,56.6875
1615,Cobertura neta en educación primaria,Vaupés,97,2020,42.2775
1616,Cobertura neta en educación primaria,Vichada,99,2005,92.75800000000001
1617,Cobertura neta en educación primaria,Vichada,99,2006,89.404
1618,Cobertura neta en educación primaria,Vichada,99,2007,84.4
1619,Cobertura neta en educación primaria,Vichada,99,2008,81.688
1620,Cobertura neta en educación primaria,Vichada,99,2009,82.086
1621,Cobertura neta en educación primaria,Vichada,99,2010,80.062
1622,Cobertura neta en educación primaria,Vichada,99,2011,72.702
1623,Cobertura neta en educación primaria,Vichada,99,2012,68.328
1624,Cobertura neta en educación primaria,Vichada,99,2013,73.81800000000001
1625,Cobertura neta en educación primaria,Vichada,99,2014,73.93599999999999
1626,Cobertura neta en educación primaria,Vichada,99,2015,78.61
1627,Cobertura neta en educación primaria,Vichada,99,2016,78.95599999999999
1628,Cobertura neta en educación primaria,Vichada,99,2017,77.41
1629,Cobertura neta en educación primaria,Vichada,99,2018,77.738
1630,Cobertura neta en educación primaria,Vichada,99,2019,76.63
1631,Cobertura neta en educación primaria,Vichada,99,2020,86.47999999999999
1632,Cobertura neta en educación secundaria,Amazonas,91,2005,41.1
1633,Cobertura neta en educación secundaria,Amazonas,91,2006,41.42666666666667
1634,Cobertura neta en educación secundaria,Amazonas,91,2007,42.88666666666666
1635,Cobertura neta en educación secundaria,Amazonas,91,2008,44.43666666666667
1636,Cobertura neta en educación secundaria,Amazonas,91,2009,46.07
1637,Cobertura neta en educación secundaria,Amazonas,91,2010,50.163333333333334
1638,Cobertura neta en educación secundaria,Amazonas,91,2011,55.300000000000004
1639,Cobertura neta en educación secundaria,Amazonas,91,2012,58.91
1640,Cobertura neta en educación secundaria,Amazonas,91,2013,64.67666666666666
1641,Cobertura neta en educación secundaria,Amazonas,91,2014,64.32333333333334
1642,Cobertura neta en educación secundaria,Amazonas,91,2015,66.43333333333332
1643,Cobertura neta en educación secundaria,Amazonas,91,2016,66.99333333333333
1644,Cobertura neta en educación secundaria,Amazonas,91,2017,67.81666666666668
1645,Cobertura neta en educación secundaria,Amazonas,91,2018,68.57000000000001
1646,Cobertura neta en educación secundaria,Amazonas,91,2019,59.23
1647,Cobertura neta en educación secundaria,Amazonas,91,2020,58.88333333333333
1648,Cobertura neta en educación secundaria,Antioquia,5,2005,49.252936507936504
1649,Cobertura neta en educación secundaria,Antioquia,5,2006,52.93873015873016
1650,Cobertura neta en educación secundaria,Antioquia,5,2007,55.79190476190476
1651,Cobertura neta en educación secundaria,Antioquia,5,2008,59.18269841269841
1652,Cobertura neta en educación secundaria,Antioquia,5,2009,63.23388888888889
1653,Cobertura neta en educación secundaria,Antioquia,5,2010,66.01349206349207
1654,Cobertura neta en educación secundaria,Antioquia,5,2011,68.42944444444444
1655,Cobertura neta en educación secundaria,Antioquia,5,2012,68.65119047619046
1656,Cobertura neta en educación secundaria,Antioquia,5,2013,70.84944444444444
1657,Cobertura neta en educación secundaria,Antioquia,5,2014,70.76738095238096
1658,Cobertura neta en educación secundaria,Antioquia,5,2015,70.46634920634921
1659,Cobertura neta en educación secundaria,Antioquia,5,2016,68.70650793650795
1660,Cobertura neta en educación secundaria,Antioquia,5,2017,69.53119047619047
1661,Cobertura neta en educación secundaria,Antioquia,5,2018,70.01063492063493
1662,Cobertura neta en educación secundaria,Antioquia,5,2019,73.62603174603174
1663,Cobertura neta en educación secundaria,Antioquia,5,2020,74.76896825396825
1664,Cobertura neta en educación secundaria,Arauca,81,2005,49.725
1665,Cobertura neta en educación secundaria,Arauca,81,2006,51.61
1666,Cobertura neta en educación secundaria,Arauca,81,2007,39.35625
1667,Cobertura neta en educación secundaria,Arauca,81,2008,54.2525
1668,Cobertura neta en educación secundaria,Arauca,81,2009,54.301249999999996
1669,Cobertura neta en educación secundaria,Arauca,81,2010,54.1175
1670,Cobertura neta en educación secundaria,Arauca,81,2011,53.04
1671,Cobertura neta en educación secundaria,Arauca,81,2012,51.78125
1672,Cobertura neta en educación secundaria,Arauca,81,2013,52.33375
1673,Cobertura neta en educación secundaria,Arauca,81,2014,53.81625
1674,Cobertura neta en educación secundaria,Arauca,81,2015,55.02875
1675,Cobertura neta en educación secundaria,Arauca,81,2016,56.29625
1676,Cobertura neta en educación secundaria,Arauca,81,2017,58.02375
1677,Cobertura neta en educación secundaria,Arauca,81,2018,60.431250000000006
1678,Cobertura neta en educación secundaria,Arauca,81,2019,71.3225
1679,Cobertura neta en educación secundaria,Arauca,81,2020,74.33375
1680,Cobertura neta en educación secundaria,Atlántico,8,2005,62.45791666666667
1681,Cobertura neta en educación secundaria,Atlántico,8,2006,61.83041666666667
1682,Cobertura neta en educación secundaria,Atlántico,8,2007,65.135
1683,Cobertura neta en educación secundaria,Atlántico,8,2008,65.92541666666666
1684,Cobertura neta en educación secundaria,Atlántico,8,2009,67.83583333333333
1685,Cobertura neta en educación secundaria,Atlántico,8,2010,69.59375
1686,Cobertura neta en educación secundaria,Atlántico,8,2011,72.24875
1687,Cobertura neta en educación secundaria,Atlántico,8,2012,74.01541666666667
1688,Cobertura neta en educación secundaria,Atlántico,8,2013,75.33291666666666
1689,Cobertura neta en educación secundaria,Atlántico,8,2014,79.03458333333333
1690,Cobertura neta en educación secundaria,Atlántico,8,2015,78.53458333333333
1691,Cobertura neta en educación secundaria,Atlántico,8,2016,80.41291666666667
1692,Cobertura neta en educación secundaria,Atlántico,8,2017,82.93875
1693,Cobertura neta en educación secundaria,Atlántico,8,2018,83.68208333333332
1694,Cobertura neta en educación secundaria,Atlántico,8,2019,67.03750000000001
1695,Cobertura neta en educación secundaria,Atlántico,8,2020,67.87958333333333
1696,Cobertura neta en educación secundaria,Bogotá,11,2005,73.81
1697,Cobertura neta en educación secundaria,Bogotá,11,2006,75.48
1698,Cobertura neta en educación secundaria,Bogotá,11,2007,79.32
1699,Cobertura neta en educación secundaria,Bogotá,11,2008,82.43
1700,Cobertura neta en educación secundaria,Bogotá,11,2009,85.85
1701,Cobertura neta en educación secundaria,Bogotá,11,2010,84.83
1702,Cobertura neta en educación secundaria,Bogotá,11,2011,84.7
1703,Cobertura neta en educación secundaria,Bogotá,11,2012,81.47
1704,Cobertura neta en educación secundaria,Bogotá,11,2013,79.72
1705,Cobertura neta en educación secundaria,Bogotá,11,2014,75.23
1706,Cobertura neta en educación secundaria,Bogotá,11,2015,74.89
1707,Cobertura neta en educación secundaria,Bogotá,11,2016,72.6
1708,Cobertura neta en educación secundaria,Bogotá,11,2017,71.47
1709,Cobertura neta en educación secundaria,Bogotá,11,2018,70.84
1710,Cobertura neta en educación secundaria,Bogotá,11,2019,87.52
1711,Cobertura neta en educación secundaria,Bogotá,11,2020,89.06
1712,Cobertura neta en educación secundaria,Bolívar,13,2005,46.45891304347826
1713,Cobertura neta en educación secundaria,Bolívar,13,2006,48.978043478260865
1714,Cobertura neta en educación secundaria,Bolívar,13,2007,50.76413043478261
1715,Cobertura neta en educación secundaria,Bolívar,13,2008,52.91978260869565
1716,Cobertura neta en educación secundaria,Bolívar,13,2009,56.272608695652174
1717,Cobertura neta en educación secundaria,Bolívar,13,2010,56.24086956521739
1718,Cobertura neta en educación secundaria,Bolívar,13,2011,57.73847826086956
1719,Cobertura neta en educación secundaria,Bolívar,13,2012,57.686521739130434
1720,Cobertura neta en educación secundaria,Bolívar,13,2013,60.59739130434782
1721,Cobertura neta en educación secundaria,Bolívar,13,2014,60.121086956521744
1722,Cobertura neta en educación secundaria,Bolívar,13,2015,61.75673913043478
1723,Cobertura neta en educación secundaria,Bolívar,13,2016,63.06391304347826
1724,Cobertura neta en educación secundaria,Bolívar,13,2017,64.84739130434782
1725,Cobertura neta en educación secundaria,Bolívar,13,2018,67.08340425531915
1726,Cobertura neta en educación secundaria,Bolívar,13,2019,70.03
1727,Cobertura neta en educación secundaria,Bolívar,13,2020,69.90702127659574
1728,Cobertura neta en educación secundaria,Boyacá,15,2005,54.98427419354839
1729,Cobertura neta en educación secundaria,Boyacá,15,2006,57.755241935483866
1730,Cobertura neta en educación secundaria,Boyacá,15,2007,62.450241935483874
1731,Cobertura neta en educación secundaria,Boyacá,15,2008,65.62403225806452
1732,Cobertura neta en educación secundaria,Boyacá,15,2009,68.88903225806452
1733,Cobertura neta en educación secundaria,Boyacá,15,2010,69.54346774193547
1734,Cobertura neta en educación secundaria,Boyacá,15,2011,71.12959677419354
1735,Cobertura neta en educación secundaria,Boyacá,15,2012,71.2116935483871
1736,Cobertura neta en educación secundaria,Boyacá,15,2013,72.30266129032259
1737,Cobertura neta en educación secundaria,Boyacá,15,2014,72.75862903225806
1738,Cobertura neta en educación secundaria,Boyacá,15,2015,72.29475806451612
1739,Cobertura neta en educación secundaria,Boyacá,15,2016,72.65201612903226
1740,Cobertura neta en educación secundaria,Boyacá,15,2017,72.90346774193549
1741,Cobertura neta en educación secundaria,Boyacá,15,2018,74.39612903225807
1742,Cobertura neta en educación secundaria,Boyacá,15,2019,83.66741935483871
1743,Cobertura neta en educación secundaria,Boyacá,15,2020,83.21435483870968
1744,Cobertura neta en educación secundaria,Caldas,17,2005,55.80107142857143
1745,Cobertura neta en educación secundaria,Caldas,17,2006,59.96142857142858
1746,Cobertura neta en educación secundaria,Caldas,17,2007,62.26892857142857
1747,Cobertura neta en educación secundaria,Caldas,17,2008,62.00892857142857
1748,Cobertura neta en educación secundaria,Caldas,17,2009,66.67142857142856
1749,Cobertura neta en educación secundaria,Caldas,17,2010,67.53142857142858
1750,Cobertura neta en educación secundaria,Caldas,17,2011,69.48142857142857
1751,Cobertura neta en educación secundaria,Caldas,17,2012,69.07107142857143
1752,Cobertura neta en educación secundaria,Caldas,17,2013,69.4425
1753,Cobertura neta en educación secundaria,Caldas,17,2014,69.26785714285714
1754,Cobertura neta en educación secundaria,Caldas,17,2015,67.60714285714286
1755,Cobertura neta en educación secundaria,Caldas,17,2016,67.91821428571428
1756,Cobertura neta en educación secundaria,Caldas,17,2017,67.0525
1757,Cobertura neta en educación secundaria,Caldas,17,2018,65.77964285714286
1758,Cobertura neta en educación secundaria,Caldas,17,2019,79.47714285714287
1759,Cobertura neta en educación secundaria,Caldas,17,2020,77.86071428571428
1760,Cobertura neta en educación secundaria,Caquetá,18,2005,37.523529411764706
1761,Cobertura neta en educación secundaria,Caquetá,18,2006,39.798235294117646
1762,Cobertura neta en educación secundaria,Caquetá,18,2007,44.29352941176471
1763,Cobertura neta en educación secundaria,Caquetá,18,2008,44.427058823529414
1764,Cobertura neta en educación secundaria,Caquetá,18,2009,49.41235294117647
1765,Cobertura neta en educación secundaria,Caquetá,18,2010,49.76647058823529
1766,Cobertura neta en educación secundaria,Caquetá,18,2011,53.81882352941176
1767,Cobertura neta en educación secundaria,Caquetá,18,2012,52.21588235294117
1768,Cobertura neta en educación secundaria,Caquetá,18,2013,51.53823529411765
1769,Cobertura neta en educación secundaria,Caquetá,18,2014,51.90529411764706
1770,Cobertura neta en educación secundaria,Caquetá,18,2015,49.006470588235295
1771,Cobertura neta en educación secundaria,Caquetá,18,2016,49.881764705882354
1772,Cobertura neta en educación secundaria,Caquetá,18,2017,51.06647058823529
1773,Cobertura neta en educación secundaria,Caquetá,18,2018,50.34176470588235
1774,Cobertura neta en educación secundaria,Caquetá,18,2019,62.85176470588235
1775,Cobertura neta en educación secundaria,Caquetá,18,2020,62.60411764705882
1776,Cobertura neta en educación secundaria,Casanare,85,2005,51.111000000000004
1777,Cobertura neta en educación secundaria,Casanare,85,2006,54.324
1778,Cobertura neta en educación secundaria,Casanare,85,2007,62.71900000000001
1779,Cobertura neta en educación secundaria,Casanare,85,2008,64.40549999999999
1780,Cobertura neta en educación secundaria,Casanare,85,2009,71.793
1781,Cobertura neta en educación secundaria,Casanare,85,2010,72.7785
1782,Cobertura neta en educación secundaria,Casanare,85,2011,78.16
1783,Cobertura neta en educación secundaria,Casanare,85,2012,77.6825
1784,Cobertura neta en educación secundaria,Casanare,85,2013,76.382
1785,Cobertura neta en educación secundaria,Casanare,85,2014,75.03049999999999
1786,Cobertura neta en educación secundaria,Casanare,85,2015,73.7585
1787,Cobertura neta en educación secundaria,Casanare,85,2016,73.536
1788,Cobertura neta en educación secundaria,Casanare,85,2017,74.64
1789,Cobertura neta en educación secundaria,Casanare,85,2018,74.614
1790,Cobertura neta en educación secundaria,Casanare,85,2019,72.455
1791,Cobertura neta en educación secundaria,Casanare,85,2020,74.098
1792,Cobertura neta en educación secundaria,Cauca,19,2005,46.59357142857143
1793,Cobertura neta en educación secundaria,Cauca,19,2006,44.011428571428574
1794,Cobertura neta en educación secundaria,Cauca,19,2007,47.90952380952381
1795,Cobertura neta en educación secundaria,Cauca,19,2008,49.91119047619048
1796,Cobertura neta en educación secundaria,Cauca,19,2009,52.95690476190477
1797,Cobertura neta en educación secundaria,Cauca,19,2010,54.796428571428564
1798,Cobertura neta en educación secundaria,Cauca,19,2011,57.30809523809524
1799,Cobertura neta en educación secundaria,Cauca,19,2012,55.912619047619046
1800,Cobertura neta en educación secundaria,Cauca,19,2013,59.00333333333333
1801,Cobertura neta en educación secundaria,Cauca,19,2014,60.78595238095239
1802,Cobertura neta en educación secundaria,Cauca,19,2015,59.03547619047619
1803,Cobertura neta en educación secundaria,Cauca,19,2016,61.224761904761905
1804,Cobertura neta en educación secundaria,Cauca,19,2017,62.846428571428575
1805,Cobertura neta en educación secundaria,Cauca,19,2018,64.07348837209302
1806,Cobertura neta en educación secundaria,Cauca,19,2019,63.74093023255814
1807,Cobertura neta en educación secundaria,Cauca,19,2020,64.76953488372094
1808,Cobertura neta en educación secundaria,Cesar,20,2005,46.29230769230769
1809,Cobertura neta en educación secundaria,Cesar,20,2006,48.99269230769231
1810,Cobertura neta en educación secundaria,Cesar,20,2007,51.058076923076925
1811,Cobertura neta en educación secundaria,Cesar,20,2008,53.75076923076923
1812,Cobertura neta en educación secundaria,Cesar,20,2009,56.90730769230769
1813,Cobertura neta en educación secundaria,Cesar,20,2010,58.115
1814,Cobertura neta en educación secundaria,Cesar,20,2011,64.65
1815,Cobertura neta en educación secundaria,Cesar,20,2012,67.51807692307692
1816,Cobertura neta en educación secundaria,Cesar,20,2013,70.65961538461539
1817,Cobertura neta en educación secundaria,Cesar,20,2014,74.28923076923077
1818,Cobertura neta en educación secundaria,Cesar,20,2015,73.74615384615385
1819,Cobertura neta en educación secundaria,Cesar,20,2016,76.34153846153846
1820,Cobertura neta en educación secundaria,Cesar,20,2017,78.85307692307691
1821,Cobertura neta en educación secundaria,Cesar,20,2018,82.15153846153846
1822,Cobertura neta en educación secundaria,Cesar,20,2019,69.14038461538462
1823,Cobertura neta en educación secundaria,Cesar,20,2020,69.50115384615384
1824,Cobertura neta en educación secundaria,Chocó,27,2005,23.401290322580646
1825,Cobertura neta en educación secundaria,Chocó,27,2006,24.956129032258065
1826,Cobertura neta en educación secundaria,Chocó,27,2007,27.781935483870967
1827,Cobertura neta en educación secundaria,Chocó,27,2008,30.414516129032258
1828,Cobertura neta en educación secundaria,Chocó,27,2009,39.48
1829,Cobertura neta en educación secundaria,Chocó,27,2010,31.546774193548387
1830,Cobertura neta en educación secundaria,Chocó,27,2011,35.697741935483876
1831,Cobertura neta en educación secundaria,Chocó,27,2012,36.87032258064516
1832,Cobertura neta en educación secundaria,Chocó,27,2013,39.8316129032258
1833,Cobertura neta en educación secundaria,Chocó,27,2014,42.318064516129034
1834,Cobertura neta en educación secundaria,Chocó,27,2015,42.03741935483871
1835,Cobertura neta en educación secundaria,Chocó,27,2016,43.48612903225806
1836,Cobertura neta en educación secundaria,Chocó,27,2017,44.975806451612904
1837,Cobertura neta en educación secundaria,Chocó,27,2018,47.1741935483871
1838,Cobertura neta en educación secundaria,Chocó,27,2019,49.84193548387096
1839,Cobertura neta en educación secundaria,Chocó,27,2020,52.74935483870968
1840,Cobertura neta en educación secundaria,Colombia,1,2005,62.33
1841,Cobertura neta en educación secundaria,Colombia,1,2006,64.75
1842,Cobertura neta en educación secundaria,Colombia,1,2007,66.54
1843,Cobertura neta en educación secundaria,Colombia,1,2008,68.38
1844,Cobertura neta en educación secundaria,Colombia,1,2009,70.14
1845,Cobertura neta en educación secundaria,Colombia,1,2010,70.81
1846,Cobertura neta en educación secundaria,Colombia,1,2011,72.31
1847,Cobertura neta en educación secundaria,Colombia,1,2012,71.48
1848,Cobertura neta en educación secundaria,Colombia,1,2013,72.14
1849,Cobertura neta en educación secundaria,Colombia,1,2014,71.87
1850,Cobertura neta en educación secundaria,Colombia,1,2015,71.13
1851,Cobertura neta en educación secundaria,Colombia,1,2016,71.02
1852,Cobertura neta en educación secundaria,Colombia,1,2017,71.66
1853,Cobertura neta en educación secundaria,Colombia,1,2018,72.34
1854,Cobertura neta en educación secundaria,Colombia,1,2019,78.56
1855,Cobertura neta en educación secundaria,Colombia,1,2020,79.42
1856,Cobertura neta en educación secundaria,Cundinamarca,25,2005,63.53025641025641
1857,Cobertura neta en educación secundaria,Cundinamarca,25,2006,66.8548717948718
1858,Cobertura neta en educación secundaria,Cundinamarca,25,2007,69.95367521367521
1859,Cobertura neta en educación secundaria,Cundinamarca,25,2008,71.27034188034187
1860,Cobertura neta en educación secundaria,Cundinamarca,25,2009,72.6108547008547
1861,Cobertura neta en educación secundaria,Cundinamarca,25,2010,74.1051282051282
1862,Cobertura neta en educación secundaria,Cundinamarca,25,2011,76.99119658119658
1863,Cobertura neta en educación secundaria,Cundinamarca,25,2012,77.10965811965812
1864,Cobertura neta en educación secundaria,Cundinamarca,25,2013,77.61675213675214
1865,Cobertura neta en educación secundaria,Cundinamarca,25,2014,76.97760683760683
1866,Cobertura neta en educación secundaria,Cundinamarca,25,2015,75.60649572649574
1867,Cobertura neta en educación secundaria,Cundinamarca,25,2016,74.7937606837607
1868,Cobertura neta en educación secundaria,Cundinamarca,25,2017,74.70017094017093
1869,Cobertura neta en educación secundaria,Cundinamarca,25,2018,75.17957264957265
1870,Cobertura neta en educación secundaria,Cundinamarca,25,2019,85.16222222222221
1871,Cobertura neta en educación secundaria,Cundinamarca,25,2020,84.50205128205128
1872,Cobertura neta en educación secundaria,Córdoba,23,2005,51.816206896551726
1873,Cobertura neta en educación secundaria,Córdoba,23,2006,55.646206896551725
1874,Cobertura neta en educación secundaria,Córdoba,23,2007,62.71068965517241
1875,Cobertura neta en educación secundaria,Córdoba,23,2008,61.21310344827587
1876,Cobertura neta en educación secundaria,Córdoba,23,2009,62.06275862068965
1877,Cobertura neta en educación secundaria,Córdoba,23,2010,63.05827586206897
1878,Cobertura neta en educación secundaria,Córdoba,23,2011,64.59758620689655
1879,Cobertura neta en educación secundaria,Córdoba,23,2012,67.18
1880,Cobertura neta en educación secundaria,Córdoba,23,2013,70.64379310344827
1881,Cobertura neta en educación secundaria,Córdoba,23,2014,72.65448275862069
1882,Cobertura neta en educación secundaria,Córdoba,23,2015,69.07551724137932
1883,Cobertura neta en educación secundaria,Córdoba,23,2016,69.90379310344828
1884,Cobertura neta en educación secundaria,Córdoba,23,2017,70.20862068965518
1885,Cobertura neta en educación secundaria,Córdoba,23,2018,70.43258064516128
1886,Cobertura neta en educación secundaria,Córdoba,23,2019,75.64193548387097
1887,Cobertura neta en educación secundaria,Córdoba,23,2020,75.84483870967742
1888,Cobertura neta en educación secundaria,Guainía,94,2005,26.275
1889,Cobertura neta en educación secundaria,Guainía,94,2006,28.8
1890,Cobertura neta en educación secundaria,Guainía,94,2007,31.345
1891,Cobertura neta en educación secundaria,Guainía,94,2008,30.744999999999997
1892,Cobertura neta en educación secundaria,Guainía,94,2009,35.08
1893,Cobertura neta en educación secundaria,Guainía,94,2010,34.17
1894,Cobertura neta en educación secundaria,Guainía,94,2011,37.75
1895,Cobertura neta en educación secundaria,Guainía,94,2012,37.015
1896,Cobertura neta en educación secundaria,Guainía,94,2013,41.095
1897,Cobertura neta en educación secundaria,Guainía,94,2014,46.620000000000005
1898,Cobertura neta en educación secundaria,Guainía,94,2015,49.54
1899,Cobertura neta en educación secundaria,Guainía,94,2016,50.055
1900,Cobertura neta en educación secundaria,Guainía,94,2017,51.545
1901,Cobertura neta en educación secundaria,Guainía,94,2018,53.019999999999996
1902,Cobertura neta en educación secundaria,Guainía,94,2019,35.995000000000005
1903,Cobertura neta en educación secundaria,Guainía,94,2020,37.97
1904,Cobertura neta en educación secundaria,Guaviare,95,2005,25.5
1905,Cobertura neta en educación secundaria,Guaviare,95,2006,30.476
1906,Cobertura neta en educación secundaria,Guaviare,95,2007,29.278000000000002
1907,Cobertura neta en educación secundaria,Guaviare,95,2008,35.312
1908,Cobertura neta en educación secundaria,Guaviare,95,2009,35.942
1909,Cobertura neta en educación secundaria,Guaviare,95,2010,36.456
1910,Cobertura neta en educación secundaria,Guaviare,95,2011,39.994
1911,Cobertura neta en educación secundaria,Guaviare,95,2012,37.67
1912,Cobertura neta en educación secundaria,Guaviare,95,2013,38.486000000000004
1913,Cobertura neta en educación secundaria,Guaviare,95,2014,37.504
1914,Cobertura neta en educación secundaria,Guaviare,95,2015,35.82
1915,Cobertura neta en educación secundaria,Guaviare,95,2016,36.646
1916,Cobertura neta en educación secundaria,Guaviare,95,2017,38.436
1917,Cobertura neta en educación secundaria,Guaviare,95,2018,39.290000000000006
1918,Cobertura neta en educación secundaria,Guaviare,95,2019,57.278
1919,Cobertura neta en educación secundaria,Guaviare,95,2020,57.346000000000004
1920,Cobertura neta en educación secundaria,Huila,41,2005,54.37526315789474
1921,Cobertura neta en educación secundaria,Huila,41,2006,56.15763157894736
1922,Cobertura neta en educación secundaria,Huila,41,2007,57.847894736842115
1923,Cobertura neta en educación secundaria,Huila,41,2008,60.24368421052632
1924,Cobertura neta en educación secundaria,Huila,41,2009,64.92868421052631
1925,Cobertura neta en educación secundaria,Huila,41,2010,68.93026315789473
1926,Cobertura neta en educación secundaria,Huila,41,2011,70.96921052631579
1927,Cobertura neta en educación secundaria,Huila,41,2012,70.66789473684211
1928,Cobertura neta en educación secundaria,Huila,41,2013,72.17394736842105
1929,Cobertura neta en educación secundaria,Huila,41,2014,71.98105263157895
1930,Cobertura neta en educación secundaria,Huila,41,2015,70.89473684210526
1931,Cobertura neta en educación secundaria,Huila,41,2016,68.94684210526316
1932,Cobertura neta en educación secundaria,Huila,41,2017,69.54
1933,Cobertura neta en educación secundaria,Huila,41,2018,69.81894736842105
1934,Cobertura neta en educación secundaria,Huila,41,2019,78.41789473684211
1935,Cobertura neta en educación secundaria,Huila,41,2020,78.44157894736843
1936,Cobertura neta en educación secundaria,La Guajira,44,2005,37.90625
1937,Cobertura neta en educación secundaria,La Guajira,44,2006,41.95625
1938,Cobertura neta en educación secundaria,La Guajira,44,2007,41.6175
1939,Cobertura neta en educación secundaria,La Guajira,44,2008,40.80875
1940,Cobertura neta en educación secundaria,La Guajira,44,2009,41.675625000000004
1941,Cobertura neta en educación secundaria,La Guajira,44,2010,47.13875
1942,Cobertura neta en educación secundaria,La Guajira,44,2011,45.586875
1943,Cobertura neta en educación secundaria,La Guajira,44,2012,48.34375
1944,Cobertura neta en educación secundaria,La Guajira,44,2013,51.54375
1945,Cobertura neta en educación secundaria,La Guajira,44,2014,53.131875
1946,Cobertura neta en educación secundaria,La Guajira,44,2015,52.553125
1947,Cobertura neta en educación secundaria,La Guajira,44,2016,54.769999999999996
1948,Cobertura neta en educación secundaria,La Guajira,44,2017,55.52125
1949,Cobertura neta en educación secundaria,La Guajira,44,2018,56.470625
1950,Cobertura neta en educación secundaria,La Guajira,44,2019,60.135
1951,Cobertura neta en educación secundaria,La Guajira,44,2020,60.968125
1952,Cobertura neta en educación secundaria,Magdalena,47,2005,47.13709677419355
1953,Cobertura neta en educación secundaria,Magdalena,47,2006,47.24677419354839
1954,Cobertura neta en educación secundaria,Magdalena,47,2007,49.70161290322581
1955,Cobertura neta en educación secundaria,Magdalena,47,2008,66.17903225806452
1956,Cobertura neta en educación secundaria,Magdalena,47,2009,65.26709677419355
1957,Cobertura neta en educación secundaria,Magdalena,47,2010,66.12967741935483
1958,Cobertura neta en educación secundaria,Magdalena,47,2011,65.2516129032258
1959,Cobertura neta en educación secundaria,Magdalena,47,2012,62.4741935483871
1960,Cobertura neta en educación secundaria,Magdalena,47,2013,66.95032258064516
1961,Cobertura neta en educación secundaria,Magdalena,47,2014,65.37258064516129
1962,Cobertura neta en educación secundaria,Magdalena,47,2015,66.4790322580645
1963,Cobertura neta en educación secundaria,Magdalena,47,2016,66.53870967741935
1964,Cobertura neta en educación secundaria,Magdalena,47,2017,68.80193548387098
1965,Cobertura neta en educación secundaria,Magdalena,47,2018,71.43677419354839
1966,Cobertura neta en educación secundaria,Magdalena,47,2019,67.39129032258064
1967,Cobertura neta en educación secundaria,Magdalena,47,2020,67.07806451612903
1968,Cobertura neta en educación secundaria,Meta,50,2005,48.63
1969,Cobertura neta en educación secundaria,Meta,50,2006,53.63066666666667
1970,Cobertura neta en educación secundaria,Meta,50,2007,56.782666666666664
1971,Cobertura neta en educación secundaria,Meta,50,2008,57.49533333333333
1972,Cobertura neta en educación secundaria,Meta,50,2009,65.04166666666667
1973,Cobertura neta en educación secundaria,Meta,50,2010,66.355
1974,Cobertura neta en educación secundaria,Meta,50,2011,72.69533333333334
1975,Cobertura neta en educación secundaria,Meta,50,2012,74.08933333333333
1976,Cobertura neta en educación secundaria,Meta,50,2013,75.94
1977,Cobertura neta en educación secundaria,Meta,50,2014,78.07366666666667
1978,Cobertura neta en educación secundaria,Meta,50,2015,77.74266666666668
1979,Cobertura neta en educación secundaria,Meta,50,2016,79.02733333333335
1980,Cobertura neta en educación secundaria,Meta,50,2017,78.89566666666666
1981,Cobertura neta en educación secundaria,Meta,50,2018,80.07866666666668
1982,Cobertura neta en educación secundaria,Meta,50,2019,74.95933333333333
1983,Cobertura neta en educación secundaria,Meta,50,2020,75.80633333333334
1984,Cobertura neta en educación secundaria,Nariño,52,2005,39.859692307692306
1985,Cobertura neta en educación secundaria,Nariño,52,2006,41.82661538461539
1986,Cobertura neta en educación secundaria,Nariño,52,2007,45.03076923076923
